Bahasa,Penilaian,Saran,Kategori,Tahun
id,3.0,Sudah baik,Registrar Office,2024
id,3.0,sudah cukup baik,Registrar Office,2024
id,4.0,God bless!,Registrar Office,2024
id,3.0,Pelayanan yg baik,Registrar Office,2024
id,4.0,Layanan yang diberikan sudah sangat baik dan membantu kami.,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,.,Registrar Office,2024
id,2.0,Semoga lebih fast respon lagi dalam menghadapi keluhan mahasiswa,Registrar Office,2024
id,3.0,"Tidak ada , cukup puas",Registrar Office,2024
id,3.0,All good,Registrar Office,2024
id,3.0,"Puas, namun terkadang adminya lama balasnya",Registrar Office,2024
id,1.0,"susah dihubungi, late respond",Registrar Office,2024
id,3.0,Sudah baik dalam merespon,Registrar Office,2024
id,4.0,Lebih baik lagi kedepannya,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,Sudah baik,Registrar Office,2024
id,2.0,Terus kembangkan,Registrar Office,2024
id,3.0,Lebih di permudah saja,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,Saran agar responsif dan menyediakan aksesibilitas yang memudahkan.,Registrar Office,2024
id,3.0,Saya merasa puas dengan layanan yang diberikan cukup cepat,Registrar Office,2024
id,4.0,Semoga dapat dipertahankan dan ditingkatkan kembali efisiensinya,Registrar Office,2024
id,4.0,lebih mengembangkan layanannya,Registrar Office,2024
id,4.0,Sudah bagus dan teratur,Registrar Office,2024
id,3.0,Registrar Office sangat membantu pada saat saya mempersiapkan pendaftaran,Registrar Office,2024
id,4.0,sangat cepat di tangani saat saya belum ter enroll,Registrar Office,2024
id,3.0,Kadang terganggu dengan jaringan saja,Registrar Office,2024
id,3.0,"Belum ada, karena responnya sangat cepat dan tepat",Registrar Office,2024
id,3.0,Lebih baik lagi kedepannya,Registrar Office,2024
id,3.0,Baik,Registrar Office,2024
id,4.0,Sangat puas,Registrar Office,2024
id,3.0,"Lebih teliti dalam merekap dokumen, agar dokumen yang sudah dilampirkan mahasiswa 
Tidak diminta lagi dikemudian hari",Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,3.0,Pelayanan yang diberikan sudah cukup baik.,Registrar Office,2024
id,3.0,RO cukup tanggap dalam membantu saya mengurus keperluan administrasi.,Registrar Office,2024
id,4.0,lebih baik  kedepannya,Registrar Office,2024
id,3.0,Overall UPH good. hanya saja terlalu banyak website terkadang suka membingungkan mahasiswa.,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,3.0,Sudah cukup,Registrar Office,2024
id,3.0,Tiada,Registrar Office,2024
id,3.0,semoga bisa ditingkatkan lagi kinerja nya untuk kedepannya,Registrar Office,2024
id,2.0,sudah baik,Registrar Office,2024
id,4.0,sangat membantu mahasiswa,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,Semoga dapat lebih efisien.,Registrar Office,2024
id,4.0,mantap,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,bagus,Registrar Office,2024
id,3.0,Terima kasih banyak,Registrar Office,2024
id,3.0,Terkadang emailnya lama dibalas,Registrar Office,2024
id,4.0,tidak ada karena sudah bagus,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,"Pelayanan cukup baik, saat proses registrasi ulang saya sempat mengalami kendala, namun cepat diatasi oleh pihak RO.",Registrar Office,2024
id,4.0,baik,Registrar Office,2024
id,4.0,Sangat membantu dan memudahkan dalam pendaftaran karena bisa dilakukan darimana saja.,Registrar Office,2024
id,3.0,Mungkin bisa lebih baik lagi dalam memberikan penjelasan terkait yang di tanya oleh mahasiswa.,Registrar Office,2024
id,4.0,Tidak ada,Registrar Office,2024
id,4.0,pertahankan layanan terserbut,Registrar Office,2024
id,4.0,Tidak ada,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,4.0,Saat ini belum ada,Registrar Office,2024
id,3.0,Tidak ada,Registrar Office,2024
id,2.0,"oke dalam menghandle urusan administrasi namum untuk urusan pertanyaan dan urgent, feedbacknya tergolong lama 2-3 hari dalam pembalasan email...dan terkadang email yang dibalas juga kurang relevan dengan pertanyaan.",Registrar Office,2024
id,4.0,tidak ada,Registrar Office,2024
id,2.0,"Menyediakan akses mudah ke informasi-informasi penting, seperti jadwal kuliah, prosedur akademik, dan panduan pendaftaran, baik melalui portal online universitas atau aplikasi mobile. Hal ini akan membantu mahasiswa dalam mengakses informasi secara mandiri dan efisien.
Memahami kebutuhan mahasiswa dan memberikan fleksibilitas dalam proses administrasi, seperti jadwal konseling akademik yang dapat diakses secara online atau pilihan waktu yang beragam untuk melakukan transaksi administratif.
Melakukan pelatihan secara berkala kepada staf RO untuk meningkatkan keterampilan dalam melayani mahasiswa dengan baik, termasuk keterampilan komunikasi, pemecahan masalah, dan penggunaan teknologi informasi.",Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,4.0,petugas pendaftaran yang efesien dan ramah!,Registrar Office,2024
id,2.0,Mohon pelayanan yang diberikan lebih cepat untuk ditindak lanjuti.,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,Baik,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,4.0,"Saya sangat puas, karena pada saat memberikan pelayanan, mereka merespon dengan cepat, dan membantu saya ketika saya mendaftar di UPH",Registrar Office,2024
id,4.0,Sudah sangat baik dalam pelayanannya,Registrar Office,2024
id,4.0,Dalam layanan registrar office ini bekerja dengan baik melalui OPCSnya,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,untuk terus di tingkTKn,Registrar Office,2024
id,4.0,Lanjutkan,Registrar Office,2024
id,2.0,Tidak ada,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,Semoga UPH semakin baik dalam upaya meningkatkan fasilitas dan sarana pendidikan sehingga mampu bersaing untuk tingkat nasional dan internasional.,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,4.0,Pertahankan,Registrar Office,2024
id,4.0,"Sudah baik, semua terlayani dengan baik",Registrar Office,2024
id,2.0,mungkin bisa meningkatkan dalam waktu merespon,Registrar Office,2024
id,2.0,Terkadang RO dan staff lain kurang koordinasi sehingga jika kami butuh bantuan di arahkan ke staff atau bagian lain lalu setelah kami ke bagian lain disuru balik lagi sehingga kami bingung,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,tidak ada,Registrar Office,2024
id,4.0,Sudah ok,Registrar Office,2024
id,2.0,Dalam pelayanan terhadap registrar office cukup baik tetapi terkadang slow response,Registrar Office,2024
id,3.0,Sudah cukup baik,Registrar Office,2024
id,4.0,sudah baik,Registrar Office,2024
id,2.0,Kalau ada masalah jangan oper ke lantai 12,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,Tidak ada,Registrar Office,2024
id,4.0,Tetap pertahankan yang baik,Registrar Office,2024
id,3.0,Cukup Puas Dengan Ketetapan yang sudah ada,Registrar Office,2024
id,3.0,tidak ada,Registrar Office,2024
id,3.0,Sangat baik,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,3.0,Good enough,Registrar Office,2024
id,4.0,lebih fast respon lagi kedepannya,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,1.0,"Lebih cepat lagi menanggapi keperluan dokumen, termasuk softcopy rekap nilai, mengingat perlu membayar 15k, seharusnya lebih profesional dan cepat, tidak sampai menunggu hingga 1-2 minggu untuk dapat hasilnya",Registrar Office,2024
id,2.0,Baik,Registrar Office,2024
id,3.0,Saran saya layanan register lebih cepat respon,Registrar Office,2024
id,3.0,Tidak ada,Registrar Office,2024
id,3.0,Perlu adanya sistem yang lebih terintegrasi pada Registrar Office,Registrar Office,2024
id,3.0,The staffs from Registrar office should be able to speak English. There is a language barrier for international students,Registrar Office,2024
id,2.0,tidak ada sudah baik,Registrar Office,2024
id,3.0,tidak ada,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,tidak ada opsi mengambil surat secara langsung dari UPH,Registrar Office,2024
id,3.0,bagus,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,RO telah memberikan penjelasan yang sangat jelas dan memberikan timbal balik,Registrar Office,2024
id,3.0,Baik,Registrar Office,2024
id,3.0,tidak ada,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,3.0,Jaringan wifi bisa di akses di seluruh tempat uph,Registrar Office,2024
id,4.0,Lebih cepat merespon,Registrar Office,2024
id,3.0,Tidak ada,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,"Tidak ada schedule untuk SEP program, harus menunggu update",Registrar Office,2024
id,3.0,sudah cukup baik,Registrar Office,2024
id,3.0,Tidak ada,Registrar Office,2024
id,4.0,Sudah sangat baik,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,Tidak ada,Registrar Office,2024
id,3.0,Sudah baik,Registrar Office,2024
id,4.0,Semoga kedapan lebih maju dan terupdate,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,2.0,Tidak ada sejauh ini,Registrar Office,2024
id,4.0,Saran saya untuk lebih ditingkatkan aja lagi ke depannya,Registrar Office,2024
id,4.0,_,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,2.0,tidak ada sudah bagus,Registrar Office,2024
id,3.0,Sudah sangat baik,Registrar Office,2024
id,4.0,Tidak ada,Registrar Office,2024
id,1.0,"Disaat saya mendaftar UPH, informasi yang disediakan sedikit serta respon dari admin kurang cepat.",Registrar Office,2024
id,3.0,Tidak ada saran dah bagus,Registrar Office,2024
id,3.0,Tidak ada,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,tidak ada,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,Mungkin perlu ditambah lagi pelayanan melalui CS nya,Registrar Office,2024
id,4.0,Tidak ada,Registrar Office,2024
id,2.0,Informasi dan aturan yang disampaikan kurang jelas. Saya pernah membutuhkan layanannya dan menanyakan suatu alasan namun tidak dijelaskan. Saya pada akhirnya memang menerima layanan yang saya butuhkan namun tetap tidak mendapatkan jawaban yang saya perlukan.,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,4.0,Panduan lebih terperinci terlebih khusus dalam menentukan jurusan.,Registrar Office,2024
id,3.0,"Salam sejahtera bapak/ibu RO, saya izin memberi komentar tentang enrollment. Sebenarnya enrollment saya sudah baik, tapi mata kuliah yang terenroll di UPH Mobile tidak sesuai dengan OPCS jadi itu berpengaruh pada update IP dan sebagainya. Yang kedua adalah tampilan OPCS yang kurang menarik dan membingungkan, waktu awal saya masuk ke UPH jujur saya sangat bingung dengan OPCS. Terus sangat ribet untuk buka nilai karena setiap mau ganti matkul harus pilih semester terlebih dahulu.",Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,2.0,lebih cepat/mudah dalam meminta transkrip nilai dan juga bisa mengambil hard copy transkrip nilai langsung di RO *tidak perlu dikirim,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,..,Registrar Office,2024
id,3.0,Tingkat keramahan pegawai dapat ditingkatkan,Registrar Office,2024
id,3.0,Layanannya bagus dan responnya cepat,Registrar Office,2024
id,2.0,baik,Registrar Office,2024
id,3.0,sudah cukup,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,Sudah baik,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,3.0,"Tidak ada, sudah cukup baik",Registrar Office,2024
id,3.0,RO agar lebih cepat respon dan memberikan petunjuk yg mudah dimengerti bagi mahasiswa baru,Registrar Office,2024
id,2.0,"Saya harap ketika libur tidak terlalu lama, karena terkadang ada permasalahan di moodle dan saya ingin meminta bantuan tapi ternyata Registrar Office (RO) sedang libur atau tidak aktif.",Registrar Office,2024
id,3.0,Sudah baik,Registrar Office,2024
id,3.0,Sudah baik,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,2.0,Segalanya sudah baik tapi perlu diperhatikan adalah soal mengingat kan mahasiswa yang kurang melengkapi dokumen.,Registrar Office,2024
id,4.0,RO pelayanan sangat ramah.,Registrar Office,2024
id,4.0,Sangat memuaskan,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,semuanya sudah cukup baik,Registrar Office,2024
id,3.0,Tetap membantu menjaga perawatan fasilitas dan tetap semangat.,Registrar Office,2024
id,2.0,Tingkatkan lagi layanan dan kecepatan kerja,Registrar Office,2024
id,4.0,sudah cukup baik,Registrar Office,2024
id,4.0,Sudah melayani dengan sangat baik,Registrar Office,2024
id,3.0,server butuh di upscale dan maintenis yang lebih oke,Registrar Office,2024
id,3.0,tidak ada,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,Sudah sangat baik pelayanannya,Registrar Office,2024
id,3.0,Tidak ada sudah baik,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,"Sudah Baik, namun bisa lebih ditingkatkan pelayanannya",Registrar Office,2024
id,4.0,sangat baik,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,"Sudah baik dan mudah di hubungi, semoga bisa lebih baik lagi aja untuk kedepannya",Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,"Terkadang respons nya kurang cepat karena melalui email, kita harus tunggu jawaban dulu. 
Kalau bisa ada hotline service yang bisa di hubungi di luar jam kerja, karena kita kelas karyawan Terkadang baru bisa komunikasi atau free di sekitar jam 7",Registrar Office,2024
id,2.0,pengerjaan nya lebih cepat,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,4.0,Proses loadingnya memakan waktu dengan cukup lama,Registrar Office,2024
id,4.0,layanannya lumayan teratur dan mudah dipakai,Registrar Office,2024
id,4.0,"tidak ada, pertahankan saja untuk layanan yang telah diberikan",Registrar Office,2024
id,3.0,Tidak ada. Terima kasih,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,"Menyediakan informasi lebih banyak tentang UPH, seperti cara daftar yang jelas, penjelasan fakultas/jurusan-jurusan di UPH. Agar lebih mudah dimengerti dan diakses. Mungkin teknologi juga bisa dicanggihkan lagi.",Registrar Office,2024
id,3.0,.,Registrar Office,2024
id,3.0,"mungkin kedepannya bisa lebih agak fast respon, Terimakasih",Registrar Office,2024
id,3.0,tidak ada,Registrar Office,2024
id,3.0,permintaan transcript diproses sedikit lama.,Registrar Office,2024
id,3.0,Sudah cukup baik officenya,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,"Sudah cukup, pertahankan",Registrar Office,2024
id,4.0,Semoga sistem lebih cepat dan lebih baik lagi,Registrar Office,2024
id,4.0,tidak ada,Registrar Office,2024
id,4.0,untuk respons cepat. contact number bisa dihubungi dan responsive juga. jadi saya tidak memiliki saran atau komentar apapun.,Registrar Office,2024
id,4.0,Tidak ada,Registrar Office,2024
id,2.0,sudah cukup baik,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,Sudah baik,Registrar Office,2024
id,2.0,Jam operasional untuk kelas karyawan agar bs dipertimbangkan di weekend,Registrar Office,2024
id,4.0,Sangat puas,Registrar Office,2024
id,4.0,"Fast respond
Helpfull",Registrar Office,2024
id,4.0,Sangat baik dan membantu,Registrar Office,2024
id,3.0,tidak ada,Registrar Office,2024
id,4.0,Baik,Registrar Office,2024
id,3.0,Sudah cukup baik dan cukup membantu,Registrar Office,2024
id,3.0,Terimakasih atas layanan yang diberikan sehingga mempermudah akses mahasiswa,Registrar Office,2024
id,4.0,All good,Registrar Office,2024
id,3.0,Sudah cukup baik,Registrar Office,2024
id,4.0,mudah dipahami,Registrar Office,2024
id,4.0,Cukup baik dan pertahankan,Registrar Office,2024
id,2.0,Tidak ada,Registrar Office,2024
id,3.0,Mungkin bisa lebih fast respon,Registrar Office,2024
id,4.0,lebih fast respon,Registrar Office,2024
id,4.0,"sudah sangat baik.. responsif, informatif.",Registrar Office,2024
id,3.0,Sudah baik dan harus ditetapkan,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,agar lebih fast response ketika dihubungi via whatsapp,Registrar Office,2024
id,3.0,Tidak ada saat ini,Registrar Office,2024
id,3.0,Tidak ada,Registrar Office,2024
id,2.0,"Bagus, namun ada beberapa keterbatasan.
MIsal ketika upload surat pernyataan itu ditulis dalam bentuk JPEG kan aneh bukan yang pdf saja. Jadi ketika upload format pdf, itu gagal. alhasil manual melalui wa.
Lalu, nilai TOEFL jg. Jadi buat pengguna agak ribet buat ubah2 format",Registrar Office,2024
id,2.0,sudah bagus,Registrar Office,2024
id,3.0,Blm ada untuk saat ini,Registrar Office,2024
id,4.0,Pelayanan memadai,Registrar Office,2024
id,3.0,Tidak Ada,Registrar Office,2024
id,4.0,pelayanannya cepat,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,Sudah baik,Registrar Office,2024
id,3.0,Sudah baik,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,3.0,bagus,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,tidak ada,Registrar Office,2024
id,2.0,Lebih Aktif aja dalam menjawab setiap pertanyaan yang masuk.,Registrar Office,2024
id,4.0,",",Registrar Office,2024
id,3.0,tidak ada,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,Baik dan tetap dipertahankan,Registrar Office,2024
id,4.0,Lebih ramai lagi,Registrar Office,2024
id,3.0,Lebih interaktif,Registrar Office,2024
id,4.0,"Big thanks for RO your service ""Excellent""",Registrar Office,2024
id,3.0,"Puas, perlu whatsapp hotline agar lebih mudah berinteraksi apabila ada keperluan",Registrar Office,2024
id,3.0,Cukup baik,Registrar Office,2024
id,4.0,Memudahkan mahasiswa dalam registrasi sehingga tidak di perlukan lagi tatap muka dan harus datang ke kampus untuk mendaftar,Registrar Office,2024
id,2.0,"Need fast response, sampai sekarang dokumen pendaftaran yang sudah dikirim belum direspon dan belum done di opcs.",Registrar Office,2024
id,3.0,Lebih cepat untuk merespon,Registrar Office,2024
id,3.0,"Tidak ada, sejauh ini puas",Registrar Office,2024
id,4.0,respon nya cepat dan sangat membantu,Registrar Office,2024
id,4.0,-,Registrar Office,2024
id,4.0,Sudah cukup baik.,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,informatif dqn cepat,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,2.0,-,Registrar Office,2024
id,3.0,-,Registrar Office,2024
id,4.0,sudah cukup memuaskan,Registrar Office,2024
